,P1,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P2,P20,P3,P4,P5,P6,P7,P8,P9,Y
16,0.502482043942,-0.0337017793742,-0.0489467602506,0.261215070866,0.0405248420642,-0.0247130364886,0.0645506748298,-0.2346093613,0.187026164087,-0.152107341593,-0.0366132414644,-0.0826361676699,0.156442402418,0.224163283029,0.195346630296,-0.0615718217818,0.0917959040289,-0.175611299582,0.0413454725011,0.157093596273,1.0
17,0.525246744474,-0.0132592506797,-0.0201517095697,-0.00255221459035,0.0350864033342,-0.00850778500728,0.000912883471245,0.00721786519956,0.00378790512955,0.0106669899315,0.008751802567,-0.0397023775795,-0.0149324788717,0.0263417668525,0.0615628411815,0.020754259273,0.00455003304356,-0.0134789786677,-0.0359038844063,0.0186012606165,1.0
18,0.533650487306,-0.0096397944591,-0.032916698471,-0.0133717653567,6.8401635388e-05,-0.01855364476,0.0154973136535,-0.0149459739054,0.0311809820574,0.025162171311,-0.0255743565419,-0.0448164144763,0.0221666919913,0.0529323327915,0.0640291733289,-0.00530563421092,0.00798874939282,-0.00974941454998,-0.0112801458155,0.0372036606465,1.0
19,0.53240642128,-0.0193848823687,-0.0162630482325,0.0111918337114,0.0333051683109,-0.0124427532774,0.00768307596065,0.00145894604575,0.0161174801374,-0.00352798176326,0.00152034291643,-0.0436195250661,0.00839972756597,0.0294030608565,0.0575168242294,0.0151067589207,-0.0103000003051,-0.0113206084632,-0.0206977705662,-0.000921463266676,1.0
20,0.531652970495,-0.0130505586998,-0.0140759356357,0.00763768868781,0.0448519815373,-0.019385081941,0.00229128230456,0.00376305497049,0.0212095226502,-0.00653239519759,0.00294406127003,-0.0384167698843,-0.0024210733507,0.0355109616789,0.0573297378373,0.0151219941151,-0.0109802726639,-0.0203438125843,-0.0270053567613,0.00464535252464,1.0
21,-2.14099346153,0.414699837591,-3.63781671827,-0.838622878953,-0.446587874799,4.1499481327,-1.3639433859,-0.89894745207,-5.01939226975,2.62301831139,-0.798704007273,-3.10034620367,6.20375361981,1.03915557532,-1.49643601665,1.35633065474,-3.80225940282,-2.85940514027,-2.50329318984,1.83204157985,0.0
22,0.530814343964,-0.0223491733762,-0.0270194471395,0.00533770272277,0.046300562794,-0.0221851078303,0.00167673208069,2.46018969617e-05,0.0135469711059,0.00443907013201,0.0107796057776,-0.0382388598124,-0.00995281514843,0.0333550665471,0.0622633694052,0.0107935463714,-0.00128414227751,-0.0165968348331,-0.022674563639,0.0085600268976,1.0
23,0.531305322388,-0.0157612854863,-0.0131156640543,0.00919164285271,0.0434124120745,-0.0216575735445,0.00598098260587,0.00598727765076,0.0212669582289,-0.00239578710863,0.0103015440108,-0.0404117215559,-0.00597654902551,0.0353995937198,0.0576032051267,0.0137591837615,-0.00532387612307,-0.0147340949615,-0.0259756496753,0.00586169922606,1.0
24,0.532418931885,-0.015008405171,-0.0111918744707,0.0124044139704,0.0347303619949,-0.00839175738345,0.0120920918752,0.000609925742995,0.0141599790562,0.00101472887442,0.00185532116381,-0.0366238736513,0.0040976049354,0.0324336894355,0.0576399406049,0.0213546835636,-0.00695776550845,-0.00947912177988,-0.0198280422933,0.00563359911303,0.0
25,0.505084758511,0.0471986706196,-0.0436048357111,0.00355065630807,0.167424353567,0.186111751458,-0.0557628993202,-0.0249798590892,-0.0324807494816,-0.0337983357149,-0.264743681043,-0.131223738783,-0.0794421191262,0.162420318405,-0.0819532287314,0.0845589134342,0.143877616313,-0.183146849146,0.0687828695899,0.0454409449683,0.0
26,0.529098716053,-0.0267359522025,-0.029661076561,0.00975086857813,0.048756042612,-0.0199654149501,0.0312573978083,-0.000569037271758,0.0183457335531,0.0052422413768,0.00382381960652,-0.0456077922285,-0.00976506348199,0.041689021999,0.0664331188826,0.0106846214958,-0.00898840332409,-0.0160504992535,-0.0322983032564,0.00350617103937,1.0
27,0.525688948935,-0.0154546226519,-0.023116906905,0.0068568908237,0.0264274085331,0.000172023994495,0.00322409355595,0.00665859825648,0.00998136857191,-0.0132806891506,-0.0101569588941,-0.048952450506,0.0140394653007,0.0265145876439,0.0530019618425,0.00656414131468,0.0185805415729,-0.019221516335,-0.0206149797111,-0.00573796416676,1.0
28,-1.6932829125,2.21897357834,0.849934757081,1.64310775703,-0.57537825027,1.06444271456,1.62898044282,-0.618894968473,-0.173976239399,1.10579276708,-0.380174170874,0.677823229165,0.603109155303,-5.8651805918,-0.789817819386,-3.5482484128,-5.19389387029,2.53831632894,1.74712588916,-0.650529455934,0.0
29,-2.00124907629,0.200712072988,-0.246335487742,2.11197253733,-0.0167873518278,-0.0732071537542,0.904881868232,-0.0860437263189,2.58813559439,-0.823106959931,-0.385341040959,-0.256205873169,0.927722294485,-4.08888093454,1.45540226089,1.80816760406,0.465074654718,-2.06524518947,0.454139200213,-5.69023137336,0.0
30,0.412266200864,-0.0669334861223,-0.0945051167175,-0.289554631356,-0.100297243166,-0.168746093043,0.214374219083,0.107281170714,0.0337134945263,-0.151407594126,-0.0123316965329,0.135917009302,-0.00858296664599,0.216166057915,0.00578599693301,0.0660046105105,-0.106526115477,-0.0688027135694,0.26760921034,-0.0362980876541,0.0
31,0.469991676971,0.0821587783954,-0.0664927182823,0.048683348168,-0.0702865071337,0.0394826817078,-0.0797003927048,-0.00167176665774,0.00477767642775,-0.0544187534639,0.0855696156402,-0.0314052897985,-0.0304173880266,0.0335762780039,0.0517227115122,0.00453856558608,-0.014164362662,-0.0240356621192,-0.0591171973978,0.0901961837591,1.0
32,0.389426486693,0.0230116303159,-0.00841958157483,0.14503756469,0.0901991834901,-0.0088940719186,0.0705221819916,-0.0544649312349,0.173529824413,-0.101940219944,-0.00699216033393,-0.0391161750948,0.0494561129589,-0.210344005345,0.144122974808,0.111004271478,0.0166876171153,-0.138954677545,0.0511369898025,-0.312896603992,0.0
33,0.555579192683,-0.0773485928071,-0.0425314814846,-0.0371350751417,0.0358755816771,0.00435628441539,-0.0619267278715,-0.0074252486108,0.00926860530607,-0.00357123665594,0.0076593401688,-0.00519199534748,-0.0629558476919,0.0604510146203,0.11056755997,0.0469638952849,-0.0382658879916,0.0177946121036,-0.0512527245456,0.0157258409581,1.0
34,-0.830176516577,0.126258211132,-0.0524099318375,-0.029913304946,-0.157426360041,-0.037311201567,-0.0483452483558,0.0384133069116,-0.226630781691,0.0910906831634,0.0929486153749,0.00934585672973,-0.0786502853842,-0.0969537331459,-0.059004361555,-0.0593170469768,-0.0125860745806,0.0321388068616,-0.0215466774194,-0.0297917009843,0.0
35,0.53367177463,-0.0143722403855,-0.0168941426395,0.000234071554019,0.0430143757962,-0.0179766254697,-0.00229603458058,0.00173854978278,0.0146166236115,0.00634223858698,0.00411129370153,-0.0396083157848,-0.00502797574008,0.038394478761,0.0511346239381,0.0191449697107,-0.0144971456317,-0.00132735744938,-0.018639019184,0.0103304495097,1.0
36,-2.17307371876,-2.92546635441,1.99927063712,1.50611873373,0.0371485227577,0.316953041901,-0.813004300984,-3.71274154597,1.16235940365,3.46264484321,1.29095906497,-0.224866788791,-0.258997312675,0.1873776924,-0.214383876716,0.491970712405,0.595823366855,-1.26175417289,2.81813737179,-3.3516112998,0.0
37,0.380068512972,0.196149113564,-0.0893044008559,0.0635378080581,-0.119772373378,0.080499265638,-0.14183917951,0.0642447962463,0.00607560844129,-0.059017453997,0.144469290929,-0.0262810209712,0.00021082399581,0.0224470091261,0.0361829776803,-0.00836593950083,-0.00635735128976,-0.0473209535947,-0.0562632683094,0.161983973826,0.0
38,-0.0250039257032,0.0338870890481,-0.0411685962541,-0.027713840167,4.42698321458e-05,-0.02690013201,-0.0185934869598,0.018815079757,-0.049882209893,0.00954563526537,0.0342361954902,-0.0394640055602,0.0823874113321,0.0188906397783,0.00933354185376,0.0112367631229,-0.0183477377679,0.0119868831256,0.0024098783043,0.00508989203703,0.0
39,0.404213855612,-0.00750137265679,-0.0312306710818,0.0110859441635,0.0253827949347,-0.00141569541542,0.010465252786,-0.00166927857134,-0.0126158795044,0.0111377444393,0.00644595484389,-0.0207434399859,-0.0155367254848,0.0221040842104,0.0413812078191,0.0170090136304,0.00247162795124,-0.0268377416308,-0.0241212451331,0.0211707520351,0.0
40,-2.22540681994,-2.91596217305,-1.50692347055,-0.534356179496,2.22356262013,2.13113205787,-0.0146277935008,-0.182366746651,-2.14450744,-1.90028822256,-0.852782492007,4.35810476769,-7.98560161928,0.488927991829,0.918294955255,3.8579204299,-0.327481634268,0.0585981240959,-0.66652450333,2.74111023423,0.0
41,0.312735125307,0.245493864606,-0.0578903045053,0.292578423911,0.246168643441,-0.314618311018,0.57333838854,0.161493344629,0.24163216753,0.401491540072,-0.0775952331537,-0.30979920397,-0.0382990683598,-0.325406636834,-0.152456465844,0.0803395725081,-0.175589797512,0.263218011546,0.100524527398,-0.128557079433,0.0
42,0.530219070517,-0.0152764544646,-0.02107683383,0.0033027840739,0.0432594370805,-0.0147679123261,0.00883884081882,-0.00316084757535,0.0116463386268,0.00467514195662,-0.00496589489176,-0.0436111581345,-0.0148905714293,0.0357269302898,0.0626097270417,0.0144504473427,-0.00581536295425,-0.016898570562,-0.0281518883094,0.00703684480467,1.0
43,-2.05800250499,-2.10600167145,1.28624549989,0.041268921706,0.462547999036,0.69409699363,0.530879783209,-6.47443877503,1.90860531907,4.89524050342,2.90362110506,-0.101167773345,0.595676881927,0.13210104943,-0.235586719155,0.75361204717,-0.123639279629,-2.09089625427,3.35080246091,-3.24787796661,0.0
44,0.439045205931,0.0200101588882,0.0610669079462,0.0472878739761,0.00510630764091,-0.140227759933,-0.0459545683511,0.128166369639,-0.0233798065342,0.218520185576,-0.129861529637,0.0134342906337,-0.115262171776,0.0108853666486,-0.158076767801,-0.030957933001,-0.055508200761,-0.104611003406,0.0335868864103,0.0619656122669,0.0
45,-0.700607012421,0.085019398453,-0.0376023234887,0.0590583262872,-0.107493992265,0.00953628996299,-0.144245708227,0.0589662167136,0.023658546147,-0.065961624933,0.216730976494,0.0561382267247,0.0558212856552,-0.0178312335035,-0.0615338768995,-0.0285345000444,0.0460635203496,-0.0380435680774,0.0498694599819,0.123909106101,0.0
46,0.523967646368,-0.000923301210347,-0.0508789098341,-8.3576044076e-05,0.040631936826,-0.0476690436523,0.0127423289539,-0.0166746460098,-0.0360599569879,0.0947834579429,0.00873159227319,-0.0330086419817,-0.00427372621252,0.0756695796232,0.0664335694449,0.026003390345,0.0427599362224,0.0237983433337,0.0236242143035,0.026379508366,0.0
47,0.512418491678,0.0528592295909,-0.0164608227718,-0.0410169183684,0.0583133913798,-0.0149847976917,-0.0256406944021,0.0986069345918,-0.0658088722227,0.0345488263849,0.0844237964584,-0.0530810002857,-0.0609885257779,0.00448386832754,0.0944765163033,0.0213790076649,-0.0332845754602,-0.00361072224416,-0.0212181148459,0.0278172646596,1.0
48,0.422219326076,-0.314547787675,0.00481832010168,-0.151969306633,-0.217825461824,0.0290089428537,-0.110377940813,-0.0824178053264,0.0130996763437,0.0231035890701,-0.303194808138,0.0808642515011,0.191606021371,-0.0242290494376,-0.242668521617,0.00102031671066,-0.196863700873,0.380073293674,0.231616382633,-0.0245336002977,0.0
49,0.523654946657,-0.0261959219151,-0.0287100876086,0.0158247649315,0.0360333299164,-0.00127728107984,0.012462585507,0.00734229106492,0.00559382977168,-0.000942336852615,0.00761577273353,-0.0434485010637,-0.00302997388574,0.0321403428602,0.0550713967188,0.0210908475188,-0.0145959683051,-0.0168716026673,-0.0365458769679,-0.0161379436541,1.0
50,0.244092863197,-0.403840134261,0.522563742723,0.217478926727,0.182642559415,0.0789866137508,-0.439252260188,-0.457181075987,-0.20201979152,0.385090912579,-0.0724917976516,-0.270347856988,-0.238369135495,0.446036430156,-0.207195347783,-0.0797255921578,0.0901202863218,0.409286709825,0.0484952615673,-0.201969505125,0.0
51,0.52985955741,-0.0141207029397,-0.00454441220369,0.00914745784988,0.0436209262711,-0.00878849429922,0.00721526448186,-0.00991304681852,0.0175302116963,-0.00318715248482,0.0169389366906,-0.0452009702078,0.00268864752069,0.0319729520132,0.0517481787109,0.0175748263707,-0.0155774105762,-0.00911878765915,-0.013116824561,-0.00437876531513,1.0
52,0.523583922387,-0.0267149280569,-0.00633994649628,0.0136486730298,0.0410651134833,-0.0141292728522,0.00271753050582,-0.0151288153795,0.0266153629269,0.0126298556091,0.0103339556721,-0.0416571223219,0.00476948535875,0.0375536099593,0.0575914930929,0.0141450469578,-0.0159392873153,-0.0188649888945,-0.0159486496522,-0.0111936759063,1.0
53,-2.76071188614,-4.80586536543,3.29614125664,3.85588776351,1.26589684563,-0.154323564675,1.45695381818,4.52946754118,1.68349930103,0.0315288361319,-0.0802849131975,-4.63882691387,-0.249409370825,1.69480422106,-1.43402210535,-1.49415323519,-0.25037200607,-3.87896359412,2.06933608824,4.03051649302,0.0
54,0.594134014888,0.0398753659557,-0.0356069532194,0.032248076713,0.101921835565,0.0575036464491,0.0432230651265,0.03571891185,0.0816773958765,0.0540316169953,-0.217107099795,-0.0193904206126,-0.162235909183,0.0900218811112,-0.00362053716212,0.110125470993,0.0665449102618,0.0342389038177,0.12740706087,0.0789855801549,1.0
55,0.531710476069,-0.0170503170026,-0.0142911754828,0.00651731546998,0.0415138056364,-0.0228259022873,0.00157932150965,0.00209912580873,0.0224741458731,-0.000544749990211,0.00603291667676,-0.0422522154276,-0.00985725416952,0.0363567459311,0.0565594598417,0.0134838941554,-0.00238221624758,-0.0132679345121,-0.0231267984284,0.00407674125019,1.0
56,0.491182674174,-0.0139974299855,-0.0386335800294,-0.00508443085923,0.0290878698258,-0.012704989898,0.00778957648892,0.00270325535959,-0.00264686282388,0.0212095194487,0.0148842809566,-0.0289643120795,-0.0112040553496,0.0323353666262,0.0599480292516,0.00800918874987,-0.00239493020041,-0.00762819187467,-0.0141631093415,0.0164994756023,0.0
57,0.371161704045,-0.158373379469,-0.00661095010076,-0.00226488954508,0.0942514147088,-0.175142389876,0.0348474718546,0.13982350271,-0.104866129764,0.037529858572,-0.211678019719,-0.0386821863787,0.0654791668785,0.0111771403418,0.040412153657,0.000447533084115,0.0613284483497,0.136056518135,-0.19439389881,-0.0689296447643,0.0
58,0.528172598765,-0.0174462217519,0.0065831467379,-0.00267408678687,0.042013319469,-0.0104743837087,0.00330316296801,-0.0165459793108,-0.00065465567321,0.000782480600382,-0.000370036474008,-0.0406496274894,-0.0154725729748,0.0345715882724,0.0655181959401,0.0164412904354,-0.00790109346232,-0.0150295661797,-0.027170313361,-0.00401093185926,1.0
59,0.284709656228,-0.00317325692646,-0.0691966516043,-0.0117270751433,0.017555244289,0.0235692600341,0.00897828465875,-0.00869514476706,-0.102475421306,0.0542797159248,0.0227956148,0.0158670128363,-0.0962008596309,0.0221099830815,0.0469151543483,-0.00133106027575,-0.0177897822698,-0.0811029324496,-0.0530469247008,0.0322998551034,0.0
60,0.518424425623,-0.066066969584,-0.0151990518349,0.0552197081671,0.1077748233,0.0111864078152,-0.00958534188963,0.0182711725092,-0.0404971803539,-0.0428939281738,0.115929437369,-0.0336701250935,-0.0278760163704,0.0485483327791,0.0251994850844,0.0239967211021,0.046321320402,-0.0374891661603,-0.00415015610925,0.043117059159,1.0
61,0.531173222193,-0.0154999141607,-0.0135789430705,0.00844502323129,0.044808395447,-0.0195724173291,0.00155889507145,0.00673714241104,0.0281399901431,-0.00577524263931,0.00150260513458,-0.0381956217591,0.000645306401443,0.0296197669017,0.0575789133069,0.0175395066831,-0.0101893573234,-0.013744648978,-0.0192020879438,0.00671379836855,1.0
62,0.4408963074,-0.0576100073624,-0.0344877612959,-0.147549383255,-0.0382396436389,-0.226894066066,0.169251984208,-0.399410207854,0.0712854484878,-0.00437591257848,0.32833170282,0.02564879594,-0.0955587307976,0.0621577922411,-0.201754239693,0.19639221081,-0.243089718399,0.0585652133041,-0.239392686767,0.162701829029,0.0
63,-1.96268430612,-0.957159700813,7.09839669019,-0.949874357191,1.0022372283,0.331595959723,-1.64931869292,-4.97160354021,-1.62534171976,-1.39490540053,1.64554084678,-1.54539361281,-1.42222834352,2.1983520397,1.11700345539,-1.50071100376,0.916002132463,1.08063314616,-0.645360207388,-2.33280637653,0.0
64,0.477410676113,0.26700223788,0.150877883263,0.0697380539939,0.188506961133,-0.261626149142,-0.181958120742,-0.266165713114,0.0853527089858,0.352420880868,0.0978658438589,-0.0847008817645,0.423346906533,-0.00344070878003,0.270137726048,0.18021179511,-0.158274850196,0.0744781771432,0.021139794256,-0.0602940106964,1.0
65,0.532419921296,-0.0124417547847,-0.0119644765091,0.00713887403089,0.0421427337599,-0.0165224920486,0.00427043706938,0.00520099518018,0.0202694977229,-0.0048992723553,-4.3379693105e-06,-0.0385349729572,0.00147772545544,0.0306954330392,0.0568538532955,0.0142722275381,-0.015492337908,-0.0190938051458,-0.0263790008983,0.00216149387102,1.0
66,-2.56818255809,0.597432224341,1.83485436182,-1.42966048079,-2.4346954906,-3.89091711165,-0.0175294776978,3.01143771527,-0.0733420992369,2.04124074543,0.265451470102,-0.481445678723,-0.136669969157,-0.276034353084,3.68313798663,-0.662175293834,-0.187971645419,-0.795105291274,-0.131612148571,2.06976493523,0.0
67,0.525026804378,-0.0206170075177,-0.000677914869556,0.000651053131465,0.049839880595,-0.00879034319784,0.00321255417715,-0.0187342502122,0.00444409483013,0.000464985890157,0.00807570049342,-0.0423646898334,-0.013104037096,0.0399372193433,0.0648142683254,0.00549942507031,-0.0116073680955,-0.0207210214024,-0.0329172204516,-0.0051567321132,1.0
68,0.485181373548,-0.00703157110904,-0.0245025106212,-0.0032367460471,0.0351318899905,-0.0328322521742,-0.00348527158405,0.00910383587477,0.0250616555738,0.00536750332905,0.0157684050268,-0.0338297875503,-0.00942470208806,0.0305925777763,0.0617240345751,0.016652262509,0.0100499159136,-0.00197127885262,-0.00826812885286,0.0177808496328,0.0
69,0.532373991203,-0.00830050919703,-0.019326926889,0.00662934764104,0.0438974124121,-0.0192331037577,0.00563455476593,0.000910982440211,0.0248262678329,-0.00266296595719,0.00138382398184,-0.0442651482281,-0.00113495728441,0.0280633414945,0.0619735373975,0.0202356040843,-0.012738485281,-0.0200289686329,-0.0264225991504,-0.00557647476321,1.0
70,-2.03620773949,-1.93037252672,-1.99876196835,-1.49015710259,-5.97696565205,-1.39802034516,-1.17649459826,0.571819601582,1.22117988258,0.755682834129,0.490545879503,-1.4766182004,1.38744947778,-2.3611077,0.882064665985,2.24299353363,1.30474825235,-0.360591764739,-4.25518736615,-3.72096943357,0.0
71,0.531371336582,-0.017140654385,-0.0218891056936,0.00517975101592,0.0409892709461,-0.0211362387938,0.00870674717239,0.000504195644705,0.013758357742,0.00693085232868,0.00499517130553,-0.0406025119894,-0.0149570587172,0.0361537813718,0.0582581869961,0.0149625544947,-0.0048904475066,-0.0180824948192,-0.0263894317043,0.00996879858261,1.0
72,-1.5647078878,-1.08262987191,-1.0675416244,-0.0121846463066,-2.03281410053,2.58313590177,1.47530488765,-0.0989487583777,-1.41472462246,-2.68256908453,-1.43912994443,-1.02639806344,2.97021288118,-1.41952940566,-2.25786826706,1.0890798107,5.22293525069,-1.71104644101,-1.07594335402,-0.0179180646405,0.0
73,-0.748972950771,0.0230932066056,-0.172238355835,0.0119099807249,-0.0444878472521,0.0336706059126,-0.00135822907531,0.0480958078688,-0.195713989769,-0.00405496271124,0.128056880531,0.0705498325738,0.0227017205598,-0.0302729319976,-0.132722970991,0.00873410771517,0.0764250142079,-0.0181904275309,-0.0195451785583,-0.000934936469985,0.0
74,-1.18397846783,1.1288637813,0.32110679214,-3.37558283341,-1.23469502617,3.13750492528,-1.09196007755,0.014891184992,0.119238973126,-1.45375716037,-2.43743242379,0.818201009514,-1.40279110004,-1.53477089478,-3.0659285199,-1.32948566715,2.05189453119,-1.22386854598,2.48320794795,-0.0848807477199,0.0
75,-1.02845879441,1.0647595003,1.98697964297,-4.07913624846,-0.939688896503,1.51918228831,-0.576733378037,2.97643945791,-0.631416711441,1.58796430342,-4.18017146856,0.779013612659,-2.27261470498,-0.73741534376,-4.01610320178,-1.15158448469,1.1073087451,-1.73903127307,1.80386600665,0.193311180362,0.0
76,0.524735713391,-0.0179446935856,-0.0174065354893,0.0079787707998,0.035694209552,-0.0176219352722,0.00860654326238,-0.00493488359716,0.0296466980749,0.00215389860509,0.00174612113459,-0.0390570251554,-0.0147387075607,0.0289709078921,0.065442841393,0.0105005898591,0.000724404018277,-0.0220524949999,-0.0344139950079,0.0124122422001,1.0
77,-2.69173197353,2.32854828604,0.937865601962,-3.66000926271,2.23774399509,2.57369700693,-2.48962191871,-2.57760660283,-0.372982542001,-1.11136528109,-1.04752194183,-0.69195376281,0.546699751989,1.33008503644,3.20912235925,3.69354508437,-1.21438947712,0.841229242896,1.79930211942,-1.73514942448,0.0
78,0.337096792583,-0.00803798697036,-0.0509463195976,0.00655930285026,-0.115849759465,0.157466933515,0.118175558172,-0.0180918294757,-0.112406676258,0.0766073079824,-0.0223681382659,0.0199702352495,0.0523663590756,-0.0172425586025,0.0430499384475,0.0274327884904,-0.0431962557021,0.0447045396676,0.0190888103813,0.0201703868753,0.0
79,0.600437788868,-0.040013946312,0.100044610647,0.0488234416872,0.110057839643,-0.0908933393777,0.122068736459,0.0100670237873,-0.109937257147,-0.027398876327,0.00519616941157,-0.0549056862052,0.103933194459,0.0224051587087,-0.0275111629592,0.128058433135,-0.0631678915567,-0.0564554096933,-0.0685176770206,0.0572082628933,1.0
80,0.525910046228,-0.00532073929843,-0.0311590895741,-0.00721443719433,0.032972641714,-0.0220240638535,-0.000861640705174,0.0105416377466,0.0280313758583,-0.0138291695178,0.0126363334008,-0.0417088985598,-0.00947494936629,0.0313625363319,0.0641200131911,0.0153291536482,0.0064006910006,-0.0164656245903,-0.0213055876139,0.00449176715204,1.0
81,0.395865877494,-0.245121641197,-0.147629691341,-0.157308647956,0.0872658536881,0.0172771199663,-0.153441632762,0.00295573694628,0.0652133207246,-0.168258633051,-0.0290441091421,0.149397454247,-0.15665913262,0.0987397744466,-0.0760413168181,0.0630035604244,-0.0782078160935,0.0536999144913,0.227388594398,-0.168866638672,0.0
