# BJD-2454000 Mag Magerr KcMag KcMagerr
964.5126190944575 11.9261198043823 6.2427585362457e-05 11.9294776916504 6.4537998696323e-05
964.5330535983667 11.9262533187866 6.2432307458948e-05 11.9296102523804 6.4424457377754e-05
964.5534880021587 11.9263744354248 6.2436185544357e-05 11.9297285079956 6.4555468270555e-05
964.5739223058335 11.9262008666992 6.2423889175989e-05 11.9295434951782 6.4449486671947e-05
964.5943567096256 11.9262704849243 6.2426188378595e-05 11.9296274185181 6.4550411480013e-05
964.6147912130691 11.9259529113770 6.2415645516012e-05 11.9292907714844 6.4504623878747e-05
964.6352255167440 11.9262256622314 6.2424602219835e-05 11.9295749664307 6.4478132117074e-05
964.6556599200703 11.9262561798096 6.2425722717308e-05 11.9296083450317 6.4483334426768e-05
964.6760944235139 11.9261131286621 6.2420978792943e-05 11.9294557571411 6.4523170294706e-05
964.6965288263746 11.9262323379517 6.2425104260910e-05 11.9295768737793 6.4482977904845e-05
964.7169631295837 11.9262666702271 6.2426042859443e-05 11.9296073913574 6.4544292399660e-05
964.7373975324444 11.9261140823364 6.2421160691883e-05 11.9294557571411 6.4560917962808e-05
964.7578320354223 11.9261035919189 6.2421015172731e-05 11.9294385910034 6.4523686887696e-05
964.7782663381658 11.9261274337769 6.2421131588053e-05 11.9294672012329 6.4485488110222e-05
964.7987007410266 11.9260435104370 6.2418526795227e-05 11.9293756484985 6.4518986619078e-05
964.8191352435388 11.9261846542358 6.2422892369796e-05 11.9295225143433 6.4558866142761e-05
964.8395695458166 11.9261016845703 6.2420149333775e-05 11.9294319152832 6.4538682636339e-05
964.8600039482117 11.9262580871582 6.2420353060588e-05 11.9295921325684 6.4564315835014e-05
964.8804383506067 11.9260377883911 6.2418519519269e-05 11.9293632507324 6.4592670241836e-05
964.9008727525361 11.9260225296021 6.2418133893516e-05 11.9293556213379 6.4504100009799e-05
964.9213071549311 11.9259719848633 6.2416220316663e-05 11.9293050765991 6.4572399423923e-05
964.9417415568605 11.9261360168457 6.2421451730188e-05 11.9294748306274 6.4557330915704e-05
964.9621759587899 11.9260816574097 6.2419574533124e-05 11.9294109344482 6.4548687078059e-05
964.9826103602536 11.9259738922119 6.2416409491561e-05 11.9292993545532 6.4544445194770e-05
965.0030447621830 11.9259901046753 6.2416635046247e-05 11.9293088912964 6.4517400460318e-05
965.0234790635295 11.9261150360107 6.2420869653579e-05 11.9294395446777 6.4513107645325e-05
965.0439135651104 11.9257755279541 6.2409446400125e-05 11.9290933609009 6.4548723457847e-05
965.0643479665741 11.9259834289551 6.2416474975180e-05 11.9293127059937 6.4583015046082e-05
965.0847822679207 11.9258565902710 6.2412138504442e-05 11.9291801452637 6.4509993535466e-05
965.1052166689187 11.9259080886841 6.2413892010227e-05 11.9292325973511 6.4533072873019e-05
965.1256511700340 11.9258222579956 6.2411141698249e-05 11.9291381835938 6.4498293795623e-05
965.1460854709148 11.9259653091431 6.2415798311122e-05 11.9292964935303 6.4557912992314e-05
965.1665198719129 11.9259901046753 6.2407307268586e-05 11.9293031692505 6.4452317019459e-05
965.1869543725625 11.9259986877441 6.2407525547314e-05 11.9293231964111 6.4552383264527e-05
965.2073887730949 11.9260320663452 6.2408449593931e-05 11.9293527603149 6.4559928432573e-05
965.2278230735101 11.9259071350098 6.2413571868092e-05 11.9292268753052 6.4553612901364e-05
965.2482574740425 11.9259605407715 6.2410625105258e-05 11.9292745590210 6.4511645177845e-05
965.2686919746920 11.9258403778076 6.2411862018052e-05 11.9291629791260 6.4526684582233e-05
965.2891262746416 11.9260187149048 6.2417297158390e-05 11.9293498992920 6.4530468080193e-05
965.3095606747083 11.9260044097900 6.2416547734756e-05 11.9293270111084 6.4554202253930e-05
965.3299951748922 11.9259319305420 6.2414830608759e-05 11.9292650222778 6.4575142459944e-05
965.3504294748418 11.9259128570557 6.2414103012998e-05 11.9292392730713 6.4548301452305e-05
965.3708638744429 11.9259490966797 6.2403778429143e-05 11.9292755126953 6.4523199398536e-05
965.3912982745096 11.9258575439453 6.2412516854238e-05 11.9291820526123 6.4537322032265e-05
965.4117326741107 11.9258508682251 6.2412800616585e-05 11.9291715621948 6.4517022110522e-05
965.4321670737118 11.9258422851562 6.2410974351224e-05 11.9291620254517 6.4551823015790e-05
965.4526014728472 11.9259471893311 6.2403560150415e-05 11.9292678833008 6.4497609855607e-05
965.4730359720998 11.9257583618164 6.2408893427346e-05 11.9290695190430 6.4556588768028e-05
965.4934702715836 11.9257841110229 6.2409977545030e-05 11.9290857315063 6.4515828853473e-05
965.5139046707191 11.9259901046753 6.2406899814960e-05 11.9293098449707 6.4527550421190e-05
965.5343389692716 11.9258117675781 6.2401137256529e-05 11.9291191101074 6.4521795138717e-05
965.5547734685242 11.9258480072021 6.2402410549112e-05 11.9291496276855 6.4568164816592e-05
965.5752078671940 11.9257812500000 6.2399754824582e-05 11.9290904998779 6.4515705162194e-05
965.5956421657465 11.9258480072021 6.2402323237620e-05 11.9291591644287 6.4451603975613e-05
965.6160766645335 11.9258232116699 6.2410937971435e-05 11.9291276931763 6.4566971559543e-05
965.6365110627376 11.9259071350098 6.2401821196545e-05 11.9292268753052 6.4557090809103e-05
965.6569454614073 11.9259767532349 6.2404498748947e-05 11.9292993545532 6.4563282649033e-05
965.6773797594942 11.9258232116699 6.2401893956121e-05 11.9291343688965 6.4567480876576e-05
965.6978142578155 11.9258785247803 6.2403320043813e-05 11.9291820526123 6.4554064010736e-05
965.7182486560196 11.9260282516479 6.2408267694991e-05 11.9293365478516 6.4579449826851e-05
965.7386829536408 11.9259395599365 6.2404942582361e-05 11.9292516708374 6.4574509451631e-05
965.7591174514964 11.9259662628174 6.2406114011537e-05 11.9292793273926 6.4574065618217e-05
965.7795518492348 11.9258880615234 6.2403407355305e-05 11.9291915893555 6.4537111029495e-05
965.7999861468561 11.9261674880981 6.2412495026365e-05 11.9294834136963 6.4569503592793e-05
965.8204205445945 11.9258718490601 6.2403501942754e-05 11.9291648864746 6.4587307861075e-05
965.8408550419845 11.9258289337158 6.2403938500211e-05 11.9291286468506 6.4572348492220e-05
965.8612893391401 11.9257659912109 6.2399732996710e-05 11.9290657043457 6.4529333030805e-05
965.8817237364128 11.9259586334229 6.2405742937699e-05 11.9292621612549 6.4566564105917e-05
965.9021582338028 11.9259710311890 6.2406019424088e-05 11.9292745590210 6.4577179728076e-05
965.9225925304927 11.9258193969727 6.2401049945038e-05 11.9291172027588 6.4547843066975e-05
965.9430269272998 11.9257993698120 6.2400169554166e-05 11.9291114807129 6.4565785578452e-05
965.9634613241069 11.9257965087891 6.2400577007793e-05 11.9290924072266 6.4538297010586e-05
965.9838958210312 11.9258604049683 6.2402250478044e-05 11.9291629791260 6.4558975282125e-05
966.0043301177211 11.9257383346558 6.2398583395407e-05 11.9290390014648 6.4571308030281e-05
966.0247645140626 11.9257144927979 6.2397732108366e-05 11.9290227890015 6.4572188421153e-05
966.0451989104040 11.9256229400635 6.2394465203397e-05 11.9289169311523 6.4586100052111e-05
966.0656333067454 11.9258050918579 6.2400831666309e-05 11.9291124343872 6.4547828515060e-05
966.0860677026212 11.9256792068481 6.2400977185462e-05 11.9289979934692 6.4580919570290e-05
966.1065020989627 11.9257717132568 6.2400198657997e-05 11.9290809631348 6.4611180278007e-05
966.1269364948384 11.9257221221924 6.2407096265815e-05 11.9290390014648 6.4589781686664e-05
966.1473708907142 11.9255981445312 6.2394421547651e-05 11.9289073944092 6.4577914599795e-05
966.1678052865900 11.9257354736328 6.2398750742432e-05 11.9290418624878 6.4579573518131e-05
966.1882396820001 11.9256458282471 6.2395884015132e-05 11.9289407730103 6.4604879298713e-05
966.2086741775274 11.9256305694580 6.2394879932981e-05 11.9289360046387 6.4597275923006e-05
966.2291084728204 11.9255809783936 6.2402737967204e-05 11.9288825988770 6.4604042563587e-05
966.2495428682305 11.9255552291870 6.2401748436969e-05 11.9288606643677 6.4582258346491e-05
966.2699772631750 11.9254999160767 6.2390965467785e-05 11.9288082122803 6.4576226577628e-05
966.2904116585851 11.9254760742188 6.2390390667133e-05 11.9287757873535 6.4586885855533e-05
966.3108460535295 11.9254131317139 6.2392573454417e-05 11.9287071228027 6.4622734498698e-05
966.3312803483568 11.9255170822144 6.2400409660768e-05 11.9288215637207 6.4593135903124e-05
966.3517148429528 11.9255256652832 6.2400780734606e-05 11.9288311004639 6.4609717810526e-05
966.3721492378972 11.9254703521729 6.2399267335422e-05 11.9287853240967 6.4618594478816e-05
966.3925836323760 11.9255418777466 6.2401624745689e-05 11.9288511276245 6.4594940340612e-05
966.4130180268548 11.9254522323608 6.2398707086686e-05 11.9287519454956 6.4598614699207e-05
966.4334524213336 11.9254875183105 6.2399070884567e-05 11.9287977218628 6.4624837250449e-05
966.4538868153468 11.9256515502930 6.2396080465987e-05 11.9289560317993 6.4569925598335e-05
966.4743211097084 11.9255380630493 6.2400955357589e-05 11.9288473129272 6.4591498812661e-05
966.4947556033731 11.9254837036133 6.2395090935752e-05 11.9287881851196 6.4599858887959e-05
966.5151899973862 11.9255981445312 6.2403218180407e-05 11.9289016723633 6.4628547988832e-05
966.5356242912821 11.9256238937378 6.2403632909991e-05 11.9289264678955 6.4628540712874e-05
966.5560587849468 11.9254693984985 6.2389743106905e-05 11.9287624359131 6.4622312493157e-05
966.5764931784943 11.9255714416504 6.2402512412518e-05 11.9288787841797 6.4631654822733e-05
